https://beta.rism.info/admin/sources/114143,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mV, cemb$03905966
=240  10$aLove in a Village$kExcerpts$mV, cemb$oArr$03905966
"
https://beta.rism.info/admin/sources/114851,#splitted $k,"=240  10$aLes Mystères d'Isis$kExcerpts. Arr$mV (2), Coro, cemb$03937533
=240  10$aLes Mystères d'Isis$kExcerpts$mV (2), Coro, cemb$oArr$03937533
"
https://beta.rism.info/admin/sources/114852,#splitted $k,"=240  10$aLes Mystères d'Isis$kExcerpts. Arr$mV (2), cemb$03937533
=240  10$aLes Mystères d'Isis$kExcerpts$mV (2), cemb$oArr$03937533
"
https://beta.rism.info/admin/sources/114853,#splitted $k,"=240  10$aLes Mystères d'Isis$kExcerpts. Arr$mV (3), cemb$03937533
=240  10$aLes Mystères d'Isis$kExcerpts$mV (3), cemb$oArr$03937533
"
https://beta.rism.info/admin/sources/115784,#moved $karr -> $o,"=240  10$a2 Cavatinas$kArr$mpf$03960284
=240  10$a2 Cavatinas$mpf$oArr$03960284
"
https://beta.rism.info/admin/sources/115790,#moved $karr -> $o,"=240  10$a8 Arias$kArr$mV (X), pf$03908244
=240  10$a8 Arias$mV (X), pf$oArr$03908244
"
https://beta.rism.info/admin/sources/116561,#splitted $k,"=240  10$a3 Tragédies lyriques$kExcerpts. Arr$morch, bc$03985829
=240  10$a3 Tragédies lyriques$kExcerpts$morch, bc$oArr$03985829
"
https://beta.rism.info/admin/sources/116810,#splitted $k,"=240  10$a10 Stage music$kExcerpts. Arr$mV (X), pf$03930778
=240  10$a10 Stage music$kExcerpts$mV (X), pf$oArr$03930778
"
https://beta.rism.info/admin/sources/117507,#splitted $k,"=240  10$aMidas$kExcerpts. Arr$03909466
=240  10$aMidas$kExcerpts$oArr$03909466
"
https://beta.rism.info/admin/sources/117537,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117538,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117539,#splitted $k,"=240  10$aLove in a Village?$kExcerpts. Arr$mi$04076462
=240  10$aLove in a Village?$kExcerpts$mi$oArr$04076462
"
https://beta.rism.info/admin/sources/117541,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117542,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117543,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117544,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117545,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117547,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117548,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117549,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/117550,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mi$03905966
=240  10$aLove in a Village$kExcerpts$mi$oArr$03905966
"
https://beta.rism.info/admin/sources/119620,#moved $karr -> $o,"=240  10$a80 Pieces$kArr$mhurdy-gurdy (2)$03930829
=240  10$a80 Pieces$mhurdy-gurdy (2)$oArr$03930829
"
https://beta.rism.info/admin/sources/120632,#splitted $k,"=240  10$a3 Tragédies lyriques$kExcerpts. Arr$03985829
=240  10$a3 Tragédies lyriques$kExcerpts$oArr$03985829
"
https://beta.rism.info/admin/sources/123302,#moved $karr -> $o,"=240  10$a3 Stage music$kArr$mV (X), Coro, bc$03928543
=240  10$a3 Stage music$mV (X), Coro, bc$oArr$03928543
"
https://beta.rism.info/admin/sources/123306,#moved $karr -> $o,"=240  10$a2 Tragédies lyriques$kArr$03989950
=240  10$a2 Tragédies lyriques$oArr$03989950
"
https://beta.rism.info/admin/sources/123326,#moved $karr -> $o,"=240  10$a2 Tragédies lyriques$kArr$mV (X), Coro, bc$03989950
=240  10$a2 Tragédies lyriques$mV (X), Coro, bc$oArr$03989950
"
https://beta.rism.info/admin/sources/123921,#moved $karr -> $o,"=240  10$a8 Opéra-ballets$kArr$04263350
=240  10$a8 Opéra-ballets$oArr$04263350
"
https://beta.rism.info/admin/sources/124020,#moved $karr -> $o,"=240  10$a8 Masques$kArr$04284750
=240  10$a8 Masques$oArr$04284750
"
https://beta.rism.info/admin/sources/124095,#splitted $k,"=240  10$aLes Mystères d'Isis$kExcerpts. Arr$mS (2), Coro, pf$03937533
=240  10$aLes Mystères d'Isis$kExcerpts$mS (2), Coro, pf$oArr$03937533
"
https://beta.rism.info/admin/sources/124108,#splitted $k,"=240  10$aLes Mystères d'Isis$kExcerpts. Arr$mS, arp$03937533
=240  10$aLes Mystères d'Isis$kExcerpts$mS, arp$oArr$03937533
"
https://beta.rism.info/admin/sources/125630,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mV$03905966
=240  10$aLove in a Village$kExcerpts$mV$oArr$03905966
"
https://beta.rism.info/admin/sources/126255,#splitted $k,"=240  10$a?Midas?$kExcerpts. Arr$mi$03990486
=240  10$a?Midas?$kExcerpts$mi$oArr$03990486
"
https://beta.rism.info/admin/sources/128835,#splitted $k,"=240  10$aLove in a Village$kExcerpts. Arr$mV, pf$03905966
=240  10$aLove in a Village$kExcerpts$mV, pf$oArr$03905966
"
https://beta.rism.info/admin/sources/130394,#moved $karr -> $o,"=240  10$a2 Motets$kArr$mCoro, cemb$03917917
=240  10$a2 Motets$mCoro, cemb$oArr$03917917
"
https://beta.rism.info/admin/sources/131990,#splitted $k,"=240  10$aLa clemenza di Tito$kExcerpts. Arr$03901054
=240  10$aLa clemenza di Tito$kExcerpts$oArr$03901054
"
https://beta.rism.info/admin/sources/132000,#splitted $k,"=240  10$aLa clemenza di Tito$kExcerpts. Arr$mV, cemb$03901054
=240  10$aLa clemenza di Tito$kExcerpts$mV, cemb$oArr$03901054
"
https://beta.rism.info/admin/sources/132387,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$03900428
=240  10$a2 Operas$kExcerpts$oArr$03900428
"
https://beta.rism.info/admin/sources/132695,#splitted $k,"=240  10$aAlessandro Severo$kExcerpts. Arr$mcemb$03926586
=240  10$aAlessandro Severo$kExcerpts$mcemb$oArr$03926586
"
https://beta.rism.info/admin/sources/140613,#splitted $k,"=240  10$aCreso$kExcerpts. Arr$mV, cemb$03917096
=240  10$aCreso$kExcerpts$mV, cemb$oArr$03917096
"
https://beta.rism.info/admin/sources/240280,#concat $k to $a,"=240  10$a4 Chorales$kExcerpts.$mvl, cb, fl, cl, kornetto, $03956614
=240  10$a4 Chorales. Excerpts.$mvl, cb, fl, cl, kornetto, 
"
https://beta.rism.info/admin/sources/240433,#concat $k to $a,"=240  10$a25 Items$kPartbooks$morch$050223814
=240  10$a25 Items. Partbooks$morch
"
https://beta.rism.info/admin/sources/45006538,#splitted $k,"=240  10$aL'arbre de Vincennes$kExcerpts. Arr$mV (2), pf$rC$03963693
=240  10$aL'arbre de Vincennes$kExcerpts$mV (2), pf$oArr$rC$03963693
"
https://beta.rism.info/admin/sources/45006539,#splitted $k,"=240  10$aAline reine de Golconde$kExcerpts. Arr$mV (2), pf$03902821
=240  10$aAline reine de Golconde$kExcerpts$mV (2), pf$oArr$03902821
"
https://beta.rism.info/admin/sources/45603323,#moved $karr -> $o,"=240  10$aFränkisches Fahrtenlied$kArr$mV, fl (recorder), git$rF$04330432
=240  10$aFränkisches Fahrtenlied$mV, fl (recorder), git$oArr$rF$04330432
"
https://beta.rism.info/admin/sources/100028739,#moved $karr -> $o,"=240  10$a7 Motets$kArr$mV (4), org$03909237
=240  10$a7 Motets$mV (4), org$oArr$03909237
"
https://beta.rism.info/admin/sources/150204786,#moved $karr -> $o,"=240  10$aEremiten$kArr$mV (X), pf$03941244
=240  10$aEremiten$mV (X), pf$oArr$03941244
"
https://beta.rism.info/admin/sources/150230001,#splitted $k,"=240  10$aFaruk$kExcerpts. Arr$mpf$04003920
=240  10$aFaruk$kExcerpts$mpf$oArr$04003920
"
https://beta.rism.info/admin/sources/160000004,#splitted $k,"=240  10$a2 Tanddoctorn$kExcerpts. Arr$04004344
=240  10$a2 Tanddoctorn$kExcerpts$oArr$04004344
"
https://beta.rism.info/admin/sources/180000589,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mV (2), guit$03900428
=240  10$a2 Operas$kExcerpts$mV (2), guit$oArr$03900428
"
https://beta.rism.info/admin/sources/190000195,#splitted $k,"=240  10$aLe caravane du Caire$kExcerpts. Arr$03907921
=240  10$aLe caravane du Caire$kExcerpts$oArr$03907921
"
https://beta.rism.info/admin/sources/190000814,#moved $karr -> $o,"=240  10$aProcris och Cephal$kArr$04005424
=240  10$aProcris och Cephal$oArr$04005424
"
https://beta.rism.info/admin/sources/190000815,#moved $karr -> $o,"=240  10$aProcris och Cephal$kArr$04005424
=240  10$aProcris och Cephal$oArr$04005424
"
https://beta.rism.info/admin/sources/190000823,#moved $karr -> $o,"=240  10$aSkomakaren$kArr$03954436
=240  10$aSkomakaren$oArr$03954436
"
https://beta.rism.info/admin/sources/190000887,#moved $karr -> $o,"=240  10$aKronfogdarne$kArr$mpf$04005417
=240  10$aKronfogdarne$mpf$oArr$04005417
"
https://beta.rism.info/admin/sources/190002732,#moved $karr -> $o,"=240  10$a2 Arias$kArr$mob, strings$03921417
=240  10$a2 Arias$mob, strings$oArr$03921417
"
https://beta.rism.info/admin/sources/190002733,#splitted $k,"=240  10$aOlimpia in Ebuda$kExcerpts. Arr$mob, strings$03956025
=240  10$aOlimpia in Ebuda$kExcerpts$mob, strings$oArr$03956025
"
https://beta.rism.info/admin/sources/190003740,#moved $karr -> $o,"=240  10$aEremiten$kArr$mV (X), pf$03941244
=240  10$aEremiten$mV (X), pf$oArr$03941244
"
https://beta.rism.info/admin/sources/190004045,#moved $karr -> $o,"=240  10$a6 Sonatas$kArr$mfl, bc$03901623
=240  10$a6 Sonatas$mfl, bc$oArr$03901623
"
https://beta.rism.info/admin/sources/190004489,#moved $karr -> $o,"=240  10$a6 Instrumental pieces$kArr$mvl (2), b$03920969
=240  10$a6 Instrumental pieces$mvl (2), b$oArr$03920969
"
https://beta.rism.info/admin/sources/190007519,#moved $karr -> $o,"=240  10$aKronfogdarne$kArr$mV (X), orch$04005417
=240  10$aKronfogdarne$mV (X), orch$oArr$04005417
"
https://beta.rism.info/admin/sources/190009260,#splitted $k,"=240  10$aUna cosa rara$kExcerpts. Arr$03910694
=240  10$aUna cosa rara$kExcerpts$oArr$03910694
"
https://beta.rism.info/admin/sources/190010259,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mV (X), pf$03900428
=240  10$a2 Operas$kExcerpts$mV (X), pf$oArr$03900428
"
https://beta.rism.info/admin/sources/190022175,#splitted $k,"=240  10$aEremiten$kExcerpts. Arr$mV, pf$03941244
=240  10$aEremiten$kExcerpts$mV, pf$oArr$03941244
"
https://beta.rism.info/admin/sources/190022176,#splitted $k,"=240  10$aEremiten$kExcerpts. Arr$mV, pf$03941244
=240  10$aEremiten$kExcerpts$mV, pf$oArr$03941244
"
https://beta.rism.info/admin/sources/190022439,#moved $karr -> $o,"=240  10$a6 Duets$kArr$mV (2), b$03909872
=240  10$a6 Duets$mV (2), b$oArr$03909872
"
https://beta.rism.info/admin/sources/190022652,#moved $karr -> $o,"=240  10$a11 Movements$kArr$mvl (2)$04052820
=240  10$a11 Movements$mvl (2)$oArr$04052820
"
https://beta.rism.info/admin/sources/190022689,#moved $karr -> $o,"=240  10$a2 Movements$kArr$mstrings, b$04052821
=240  10$a2 Movements$mstrings, b$oArr$04052821
"
https://beta.rism.info/admin/sources/190023844,#moved $karr -> $o,"=240  10$aTélémaque$kArr$04005273
=240  10$aTélémaque$oArr$04005273
"
https://beta.rism.info/admin/sources/190023940,#splitted $k,"=240  10$aLa villanella rapita$kExcerpts. Arr$mV, pf$03947769
=240  10$aLa villanella rapita$kExcerpts$mV, pf$oArr$03947769
"
https://beta.rism.info/admin/sources/190024031,#splitted $k,"=240  10$aOlimpia in Ebuda$kExcerpts. Arr$mV, pf$03956025
=240  10$aOlimpia in Ebuda$kExcerpts$mV, pf$oArr$03956025
"
https://beta.rism.info/admin/sources/200021423,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mV (2), pf$03900428
=240  10$a2 Operas$kExcerpts$mV (2), pf$oArr$03900428
"
https://beta.rism.info/admin/sources/200043442,#moved $karr -> $o,"=240  10$aMarches$kArr$marp$rD$03900043
=240  10$aMarches$marp$oArr$rD$03900043
"
https://beta.rism.info/admin/sources/200044213,#moved $karr -> $o,"=240  10$a3 Symphonies$kArr$mpf$03929640
=240  10$a3 Symphonies$mpf$oArr$03929640
"
https://beta.rism.info/admin/sources/201000099,#moved $karr -> $o,"=240  10$a3 Trios$kArr$mfl, vla, b$03911243
=240  10$a3 Trios$mfl, vla, b$oArr$03911243
"
https://beta.rism.info/admin/sources/201001050,#moved $karr -> $o,"=240  10$a2 Lieder$kArr$mCoro$03910138
=240  10$a2 Lieder$mCoro$oArr$03910138
"
https://beta.rism.info/admin/sources/201002137,#splitted $k,"=240  10$a2 Vocal pieces$kExcerpts. Arr$03900465
=240  10$a2 Vocal pieces$kExcerpts$oArr$03900465
"
https://beta.rism.info/admin/sources/201002143,#splitted $k,"=240  10$a2 Armide$kExcerpts. Arr$03940130
=240  10$a2 Armide$kExcerpts$oArr$03940130
"
https://beta.rism.info/admin/sources/201002146,#splitted $k,"=240  10$a3 Vocal pieces$kExcerpts. Arr$03903057
=240  10$a3 Vocal pieces$kExcerpts$oArr$03903057
"
https://beta.rism.info/admin/sources/201002152,#splitted $k,"=240  10$a2 Vocal pieces$kFragments. Arr$mV (X), pf$03900465
=240  10$a2 Vocal pieces$kFragments$mV (X), pf$oArr$03900465
"
https://beta.rism.info/admin/sources/201002824,#splitted $k,"=240  10$a3 Operas$kExcerpts. Arr$mpf$03927599
=240  10$a3 Operas$kExcerpts$mpf$oArr$03927599
"
https://beta.rism.info/admin/sources/201004859,#moved $karr -> $o,"=240  10$aMagdeburger Favorittänze$kArr$mpf$04025957
=240  10$aMagdeburger Favorittänze$mpf$oArr$04025957
"
https://beta.rism.info/admin/sources/201008509,#moved $karr -> $o,"=240  10$a4 Keyboard pieces$kArr$mphysharmonica, pf$03913098
=240  10$a4 Keyboard pieces$mphysharmonica, pf$oArr$03913098
"
https://beta.rism.info/admin/sources/201009047,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mV$03900428
=240  10$a2 Operas$kExcerpts$mV$oArr$03900428
"
https://beta.rism.info/admin/sources/201009999,#moved $karr -> $o,"=240  10$aThüringer Volkslied$kArr$mpf$rG$04050998
=240  10$aThüringer Volkslied$mpf$oArr$rG$04050998
"
https://beta.rism.info/admin/sources/201010387,#splitted $k,"=240  10$a12 Pieces$kExcerpts. Arr$03928212
=240  10$a12 Pieces$kExcerpts$oArr$03928212
"
https://beta.rism.info/admin/sources/201010636,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mS, pf$03900428
=240  10$a2 Operas$kExcerpts$mS, pf$oArr$03900428
"
https://beta.rism.info/admin/sources/201010640,#splitted $k,"=240  10$aZampa$kExcerpts. Arr$mV (2), pf$03902421
=240  10$aZampa$kExcerpts$mV (2), pf$oArr$03902421
"
https://beta.rism.info/admin/sources/201010641,#splitted $k,"=240  10$aQuinto Fabio$kExcerpts. Arr$mV, pf$03908084
=240  10$aQuinto Fabio$kExcerpts$mV, pf$oArr$03908084
"
https://beta.rism.info/admin/sources/201010663,#splitted $k,"=240  10$aGinevra di Scozia$kExcerpts. Arr$mS, Coro, pf$03909780
=240  10$aGinevra di Scozia$kExcerpts$mS, Coro, pf$oArr$03909780
"
https://beta.rism.info/admin/sources/201010664,#splitted $k,"=240  10$aGinevra di Scozia$kExcerpts. Arr$mB, Coro, pf$03909780
=240  10$aGinevra di Scozia$kExcerpts$mB, Coro, pf$oArr$03909780
"
https://beta.rism.info/admin/sources/201011705,#moved $karr -> $o,"=240  10$a8 Pieces$kArr$mpf$03928177
=240  10$a8 Pieces$mpf$oArr$03928177
"
https://beta.rism.info/admin/sources/201012050,#moved $karr -> $o,"=240  10$aO dass ich tausend Zungen hätte$kArr$mCoro maschile$rA$03966150
=240  10$aO dass ich tausend Zungen hätte$mCoro maschile$oArr$rA$03966150
"
https://beta.rism.info/admin/sources/201012051,#moved $karr -> $o,"=240  10$aVom Himmel hoch da komm' ich her$kArr$mCoro maschile$rG$03900751
=240  10$aVom Himmel hoch da komm' ich her$mCoro maschile$oArr$rG$03900751
"
https://beta.rism.info/admin/sources/201012052,#moved $karr -> $o,"=240  10$aAus meines Herzens Grunde$kArr$mCoro maschile$rB|b$03901398
=240  10$aAus meines Herzens Grunde$mCoro maschile$oArr$rB|b$03901398
"
https://beta.rism.info/admin/sources/201012053,#moved $karr -> $o,"=240  10$aO Gott du frommer Gott$kArr$mCoro maschile$rA|b$03900569
=240  10$aO Gott du frommer Gott$mCoro maschile$oArr$rA|b$03900569
"
https://beta.rism.info/admin/sources/201012054,#moved $karr -> $o,"=240  10$aValet will ich dir geben$kArr$mCoro maschile$rE|b$03909124
=240  10$aValet will ich dir geben$mCoro maschile$oArr$rE|b$03909124
"
https://beta.rism.info/admin/sources/201012055,#moved $karr -> $o,"=240  10$aHerzlich tut mich verlangen$kArr$mCoro maschile$rd$03903522
=240  10$aHerzlich tut mich verlangen$mCoro maschile$oArr$rd$03903522
"
https://beta.rism.info/admin/sources/201012056,#moved $karr -> $o,"=240  10$aLobe den Herrn den mächtigen König$kArr$mCoro maschile$rB|b$03906676
=240  10$aLobe den Herrn den mächtigen König$mCoro maschile$oArr$rB|b$03906676
"
https://beta.rism.info/admin/sources/201012057,#moved $karr -> $o,"=240  10$aAllein Gott in der Höh' sei Ehr'$kArr$mCoro maschile$rB|b$03902482
=240  10$aAllein Gott in der Höh' sei Ehr'$mCoro maschile$oArr$rB|b$03902482
"
https://beta.rism.info/admin/sources/201012058,#moved $karr -> $o,"=240  10$aWie schön leucht' uns der Morgenstern$kArr$mCoro maschile$rA$03935088
=240  10$aWie schön leucht' uns der Morgenstern$mCoro maschile$oArr$rA$03935088
"
https://beta.rism.info/admin/sources/201012059,#moved $karr -> $o,"=240  10$aJesus meine Zuversicht$kArr$mCoro maschile$rE|b$03900570
=240  10$aJesus meine Zuversicht$mCoro maschile$oArr$rE|b$03900570
"
https://beta.rism.info/admin/sources/201012060,#moved $karr -> $o,"=240  10$aWachet auf ruft uns die Stimme$kArr$mCoro maschile$rE$03900606
=240  10$aWachet auf ruft uns die Stimme$mCoro maschile$oArr$rE$03900606
"
https://beta.rism.info/admin/sources/201012061,#moved $karr -> $o,"=240  10$aNun danket alle Gott$kArr$mCoro maschile$rA$03900328
=240  10$aNun danket alle Gott$mCoro maschile$oArr$rA$03900328
"
https://beta.rism.info/admin/sources/210021186,#moved $karr -> $o,"=240  10$a6 Sonatas$kArr$mcemb (2)$03901623
=240  10$a6 Sonatas$mcemb (2)$oArr$03901623
"
https://beta.rism.info/admin/sources/210097063,#moved $karr -> $o,"=240  10$a3 Symphonies$kArr$mvl (2)$03929640
=240  10$a3 Symphonies$mvl (2)$oArr$03929640
"
https://beta.rism.info/admin/sources/210097173,#moved $karr -> $o,"=240  10$a6 Divertimentos$kArr$mcemb$03930847
=240  10$a6 Divertimentos$mcemb$oArr$03930847
"
https://beta.rism.info/admin/sources/211007007,#moved $karr -> $o,"=240  10$a84 Arias$kArr$03930662
=240  10$a84 Arias$oArr$03930662
"
https://beta.rism.info/admin/sources/211007110,#splitted $k,"=240  10$a4 Singspiele$kExcerpts. Arr$mV (X), pf$03930802
=240  10$a4 Singspiele$kExcerpts$mV (X), pf$oArr$03930802
"
https://beta.rism.info/admin/sources/212000531,#moved $karr -> $o,"=240  10$aSieben Deutsche Volkslieder$kArr$mtrb (4), tb$03929684
=240  10$aSieben Deutsche Volkslieder$mtrb (4), tb$oArr$03929684
"
https://beta.rism.info/admin/sources/212001068,#moved $karr -> $o,"=240  10$aConcerti grossi$kArr$mstrings, bc, woodwinds$nHWV 312a$rB|b$03902217
=240  10$aConcerti grossi$mstrings, bc, woodwinds$nHWV 312a$oArr$rB|b$03902217
"
https://beta.rism.info/admin/sources/212003521,#splitted $k,"=240  10$aMuzio Scevola$kExcerpts. Arr.$03911204
=240  10$aMuzio Scevola$kExcerpts$oArr$03911204
"
https://beta.rism.info/admin/sources/220001049,#moved $karr -> $o,"=240  10$a14 Pieces$kArr$morch$03928445
=240  10$a14 Pieces$morch$oArr$03928445
"
https://beta.rism.info/admin/sources/220001304,#moved $karr -> $o,"=240  10$aDie Wiener in Berlin$kArr$mV (5), pf$03900114
=240  10$aDie Wiener in Berlin$mV (5), pf$oArr$03900114
"
https://beta.rism.info/admin/sources/220010547,#moved $karr -> $o,"=240  10$a10 Sacred songs$kArr$03912345
=240  10$a10 Sacred songs$oArr$03912345
"
https://beta.rism.info/admin/sources/220012208,#moved $karr -> $o,"=240  10$a3 Sacred songs$kArr$03900241
=240  10$a3 Sacred songs$oArr$03900241
"
https://beta.rism.info/admin/sources/220013159,#moved $karr -> $o,"=240  10$a13 Sacred songs$kArr$mcemb$03929875
=240  10$a13 Sacred songs$mcemb$oArr$03929875
"
https://beta.rism.info/admin/sources/220013173,#moved $karr -> $o,"=240  10$a6 Sacred songs$kArr$mcemb$03907963
=240  10$a6 Sacred songs$mcemb$oArr$03907963
"
https://beta.rism.info/admin/sources/220014193,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mkeyb$03900428
=240  10$a2 Operas$kExcerpts$mkeyb$oArr$03900428
"
https://beta.rism.info/admin/sources/220016077,#moved $karr -> $o,"=240  10$a2 Sacred songs$kArr$morg$03901348
=240  10$a2 Sacred songs$morg$oArr$03901348
"
https://beta.rism.info/admin/sources/220016807,#moved $karr -> $o,"=240  10$a78 Sacred songs$kArr$mpf$04052902
=240  10$a78 Sacred songs$mpf$oArr$04052902
"
https://beta.rism.info/admin/sources/220017246,#splitted $k,"=240  10$a2 Operas$kExcerpts. Arr$mwinds$03900428
=240  10$a2 Operas$kExcerpts$mwinds$oArr$03900428
"
https://beta.rism.info/admin/sources/220018801,#moved $karr -> $o,"=240  10$a2 Vocal pieces$kArr$mbrasses$03900465
=240  10$a2 Vocal pieces$mbrasses$oArr$03900465
"
https://beta.rism.info/admin/sources/220018809,#moved $karr -> $o,"=240  10$a3 Sacred songs$kArr$mbrasses$03900241
=240  10$a3 Sacred songs$mbrasses$oArr$03900241
"
https://beta.rism.info/admin/sources/220018826,#moved $karr -> $o,"=240  10$a3 Songs$kArr$mbrasses$03918084
=240  10$a3 Songs$mbrasses$oArr$03918084
"
https://beta.rism.info/admin/sources/220018833,#moved $karr -> $o,"=240  10$a3 Motets$kArr$mbrasses$03911088
=240  10$a3 Motets$mbrasses$oArr$03911088
"
https://beta.rism.info/admin/sources/220018837,#moved $karr -> $o,"=240  10$a3 Sacred songs$kArr$mbrasses$03900241
=240  10$a3 Sacred songs$mbrasses$oArr$03900241
"
https://beta.rism.info/admin/sources/220018842,#moved $karr -> $o,"=240  10$a4 Sacred songs$kArr$mbrasses$03912146
=240  10$a4 Sacred songs$mbrasses$oArr$03912146
"
https://beta.rism.info/admin/sources/220018866,#moved $karr -> $o,"=240  10$a3 Sacred songs$kArr$mbrasses$03900241
=240  10$a3 Sacred songs$mbrasses$oArr$03900241
"
https://beta.rism.info/admin/sources/220018870,#moved $karr -> $o,"=240  10$a5 Sacred songs$kArr$mbrasses$03909137
=240  10$a5 Sacred songs$mbrasses$oArr$03909137
"
https://beta.rism.info/admin/sources/220018895,#moved $karr -> $o,"=240  10$a4 Vocal pieces$kArr$mbrasses$03908415
=240  10$a4 Vocal pieces$mbrasses$oArr$03908415
"
https://beta.rism.info/admin/sources/220018907,#moved $karr -> $o,"=240  10$a4 Vocal pieces$kArr$mbrasses$03908415
=240  10$a4 Vocal pieces$mbrasses$oArr$03908415
"
https://beta.rism.info/admin/sources/220018914,#moved $karr -> $o,"=240  10$a4 Songs$kArr$mbrasses$03915018
=240  10$a4 Songs$mbrasses$oArr$03915018
"
https://beta.rism.info/admin/sources/220032278,#splitted $k,"=240  10$a2 Instrumental pieces$kExcerpts. Arr$mwinds$03913778
=240  10$a2 Instrumental pieces$kExcerpts$mwinds$oArr$03913778
"
