ID,NAME,ADDRESS,COUNTRY,PLACE
29725,Banca Nazionale del Lavoro [Rom],"","",""
29727,Comitato Nazionale de Scienze Storiche Roma,"","",""
29728,Österreichisches Kulturinstitut [Rom],"","",""
29730,Departements-Collegium,"","",""
29732,Dein Buch (Verlag),"","",""
29733,"Delp, Ludwig (Firma)","","",""
29734,Geographische Gesellschaft [Lübeck],"","",""
29736,Deutsche Montessori-Gesellschaft,"","",""
29737,Europäische Perspektiven Verlag,"",DDDE,""
29738,Der Deutsche Rundfunk (Zeitschrift),"","",""
29739,Staatliches Museum für Völkerkunde [Dresden],"","",""
29740,Deutsche Akademie der Wissenschaften / Vizepräsident,"","",""
29741,Deutscher Literatur-Verlag,"","",""
29742,"Deutsches Reich, Büro des Reichspräsidenten","","",""
29743,"Deutschlan, Deutsches Reich, Botschaft [Moskau]","","",""
29744,Reichsarbeitsministerium,"","",""
29746,"Deutschland, Deutsches Reich, Botschaft [Washington]","","",Washington
29748,DOB-Verlag,"","",""
29749,Velhagen & Klasing und Schroedel [Bielefeld],"","",""
29750,Institut für anorganische Katalyseforschung [Berlin],"","",""
29752,Institut für Musikwissenschaft und Musikinstrumenten-Museum [Leipzig],"","",""
29753,Alexander Dunker Verlag,"","",""
29755,Stadtmuseum [Amberg],"","",""
29756,Seminar [Amberg],"","",""
29759,Conseil Héraldique de France,"","",""
29761,Great Britain / Ministry of Labour and National Service,"",XA-GB,""
29765,Städtisches Museum [Mönchengladbach],"","",""
29767,Akademische Kurse [Essen],"","",""
29768,Crowell-Collier Educational Corporation,"","",""
29770,Essener Volks-Zeitung,"","",""
29772,Department of Geology and Geography [Kansas],"","",""
29773,Kunsthandlung Stuffler,"","",""
29775,Fanal (Zeitschrift),"","",""
29776,Instituto Geografico de Agostini [Novara],"","",""
29777,"Visite [Deutschland, DDR]","",DR,"Deutschland, DDR"
29779,Industrial Commission [Wisconsin],"",XD-US,Wisconsin
29780,Oklahoma / Department of Labor,"",XD-US,""
29783,Gemeinde und Kirchenvorstände Erpolzheim,"","",""
29784,California / Division Labor Statistics and Law Enforcement,"",XD-US,""
29785,phonogram international b.v. [Baarn],"",XA-NL,Baarn
29787,Stadtverwaltung [Essen],"","",""
29791,Thomas Nelson & Sons Ltd. Publishers [Edinburgh],"","",""
29792,"Bühne ""Der Morgenstern"" e.V. [Grömitz]","","",""
29793,Nothilfe Verein zur Unterstützung in Not geratener Menschen e.V. [Rastatt],"","",""
29794,Behr's Verlag,"","",""
29795,Russel Sage Foundation / Department of Statistics [New York],"",XD-US,New York
29797,The Commonwealth of Massachusetts / Department of Labor and Industries [Boston],"",XD-US,Boston
29798,American Statistical Assotiation / Committee on Governmental Labor Statistics [New York],"",XD-US,New York
29802,Homoeopathic Public Relations Committee,"",XA-GB,""
29804,Institut für fränkische Literatur - Stadtbibliothek [Nürnberg],"","",Nürnberg
29806,Funke Verlags- u. Kommissions-Buchhandlung,"","",""
29807,"Furtwängler, Wilhelm Sekreteriat","","",""
29809,"Geigel, Reinhart Firma","","",""
29810,Akademie der Wissenschaften T Präsident,"","",""
29811,Committee on the Study of American Labor Statistics,"",XD-US,""
29812,Girardet Druckerei,"","",""
29813,Institut für angewandte Radioaktivität,"","",""
29814,Oberharzer Bergwerks- und Heimatmuseum [Clausthal-Zellerfeld],"","",Clausthal-Zellerfeld
29815,Geographisches Institut [Debrecen],"","",""
29816,Ungarische Geographische Gesellschaft,"","",""
29817,Österreichisches Konsulat [Düsseldorf],"","",""
29818,Rudolf Zech Verlag,"","",""
29819,Johannes von Günther (Sekreteriat),"","",""
29822,Zehlendorfer Anzeiger [Berlin],"",DR,Berlin
29823,Japanisches Kulturinstitut [Köln],"","",""
29824,"J.Baruch's Kunstverlag, Berlin","","",""
29825,"Verlag, Die Vereinigung","","",""
29826,"Musenalmanachs, Redaktion","","",""
29828,Nigerian Institute of Social and Economic Research [Ibadan],"","",""
29829,Lehrer-Gesangsverein [Karlsruhe],"","",""
29830,Gemeinde Kempfenhausen,"","",""
29831,Jungdeutscher Orden,"","",""
29834,Zeißsche Gesangsverein [Jena],"","",""
29835,Hermann Pfauter Wälzfräsmaschinenfabrik [Ludwigsburg/Württ.],"","",""
29836,Vertriebsstelle für die Werke von Herbert Eulenberg [Kaiserwerth],"","",""
29837,Universitätsbibliothek [Bochum],"","",""
29838,Dammerts Konversationslexikon,"","",""
29840,"Alumni Association [Athens, Ohio] / Ohio University","",XD-US,"Athens, Ohio"
29841,"Platz, Th. & Co. (Holztafelfabrikant)","","",""
29843,Klosterschule Calvarienberg [Ahrweiler],"","",""
29845,World Print Competition (Firma),"","",""
29846,Primers Secretaria de Estado [Mdrid],"","",""
29847,The Players from abroad Ltd.,"","",""
29848,The Negro Playwrights Company New York,"","",""
29851,Geographisches Institut [Mainz],"","",""
29853,Curt Kabitzsch [Leipzig],"",XA-DXDE,Leipzig
29855,Allami Fölmerisi es. Térkésziti Hivatal [B,"","",""
29856,"Pleinfeld, Protestantischer Kirchenbau-Ausschuß","","",""
29859,Bar-David (Firma),"","",""
29860,Österreichisches Ost- und Südosteuropa-Institut [Wien],"",XA-AT,Wien
29861,"Devotionalien-Fabrik Carl Poellath, Schrobenhausen","",XA-DE,Schrobenhausen
29863,Deutsches Sängermuseum [Nürnberg],"","",""
29864,Die Gute Form,"","",""
29865,"Deutsches Seminar, Universität [Basel]","","",""
29866,"Berlin, Kultusminister","","",""
29867,Hauptamt für Stadtplanung Berlin,"","",""
29868,Geographisches Institut [Rostock],"","",""
29869,W. Laborenz,"","",""
29870,Georg Haydvogel,"","",""
29871,Ernst Kersten,"","",""
29872,W.H. Fengler K.G.,"","",""
29873,"Krumwiede, H. Fr.","","",""
29874,Wolf Hirth G.m.b.H.,"","",""
29875,Embru-Werke AG,"","",""
29876,Industrie-Werke Auma,"","",""
29877,Baumat K.G.,"","",""
29878,Berliner Verkehrsbetriebe,"","",""
29879,Pensionsanstalt deutscher Journalisten und Schriftsteller,"","",""
29881,Institut für Experimentelle Zoologie,"","",""
29882,Freunde der neuen Schule,"","",""
29883,Institut de Géographie [Irkoutsk],"","",""
29888,Minister für Wiederaufbau,"","",""
29889,Badisches Ministerium der Wirtschaft und Arbeit,"","",""
29890,Deutscher Werkbund Württemberg-Baden,"","",""
29891,British Association for the Advancement of Science,"",XA-GB,""
29893,Baltische Rundschau,"","",""
29894,Baseler Zeitung,"","",""
29895,Gemeinde Bellinzona,"","",""
29896,"Christlicher Verein junger Männer, Weltvereinigung","","",""
29897,Clearing Deutschland,"","",""
29898,Deutsche Presse-Konferenz,"","",""
29900,Der Presse-Beobachter Günter Bernholz - Büro für Dokumentation [Berlin-Charlottenburg],"","",""
29901,Städtische Raczynski-Bibliothek [Posen],"","",Posen
29902,Institut für Theorie und Geschichte der Architektur [Dresden],"","",""
29906,Bad Sachsaer Nachrichten,"","",""
29907,Mugar Memorial Library [Boston],"","",""
29908,Die Demokratische Schule (Zeitschrift),"","",""
29909,Arbeitskreis Historische Geographie,"","",""
29912,Deutsche Akademie der Wissenschaften / Abteilung Presse- und Berichtswesen,"","",""
29913,"Deutsche Akademie der Wissenschaften [Berlin, Ost] / Deutsche Literaturzeitung","","",""
29914,Bunrin-Shoin Verlag,"","",""
29915,Deutscher Kulturbund / Fachgruppe Geologie,"","",""
29916,Staatsbad [Bad Elster],"","",""
29917,"Depatment of Geography [Milwaukee, Wisc.]","","",""
29918,Museum für Geschichte der Stadt [Leipzig],"","",""
29919,Deutsche Akademie der Wissenschaften / Sektion Geographie,"","",""
29920,Geographical Association,"","",""
29921,Cinema Service International  (Firma),"","",""
29923,Sunny Point (Firma),"","",""
29924,Allgemeiner Schriftstellerverein Cartell,"","",""
29925,Illustrated Press,"","",""
29926,Italien Labor Bureau,"","",""
29929,Enduadi Verlag,"","",""
29930,Finnischer Rundfunk,"","",""
29933,Standesamt [Mansfeld],"","",Mansfeld
29937,Eidos [Zeitschrift],"","",""
29938,Association des Amis de Robert Brassilach,"","",""
29939,"Breslauer, Martin [Antiquariat]","","",""
29940,Appelationsgericht [Wien],"","",Wien
29943,Flocke's Buchhandlung,"","",""
29951,Institut für Bodenkunde [Eberswalde],"","",""
29953,Lausitzer Renn- und Pferdezuchtverein,"","",""
29954,Mädlersche Kofferfabrik,"","",""
29958,Verwaltungsbezirk Schöneberg [Berlin] / Gesundheitsamt,"","",Berlin
29960,Amtsgericht [Berlin-Schöneberg],"","",Berlin
29962,Bücherei und Bildungspflege  Zeitschrift,"","",""
29963,Hotel-Pensione Flora [Bozen],"","",Bozen
29964,"Bund Heimatschutz, Landesverein Pommern","","",Stettin
29965,Mommsen-Gymnasium [Charlottenburg],"","",Charlottenburg
29966,Stadtbücherei [Charlottenburg],"","",Charlottenburg
29967,Städtisches Mädchenfortbildungs- und Fachschule [Charlottenburg],"","",Charlottenburg
29968,Lehrer-Gesangverein [Charlottenburg],"","",Charlottenburg
29969,Congresso Mondiale delle Biblioteche e di Bibliografia [Rom],"","",Rom
29971,Deutsche Bibliothek  Verlag [Berlin],"","",Berlin
29974,Deutsche Zentralstelle für volkstümliches Büchereiwesen [Leipzig],"","",Leipzig
29976,Magistrat [Stettin],"","",Stettin
29978,"Eschenburg, Harald [Antiquariat]","","",""
29982,Städtische Bühnen [Köln],"","",""
29983,Norddeutscher Kunstverein,"","",""
29984,Kröner's Verlag,"","",""
29987,I.T. Publications [London],"",XA-GB,London
29989,Regia Accademia di Santa Cecilia [Roma],"","",""
29991,Between Worlds,"","",""
29992,International Geographical Union / Polish National Committee,"","",""
29995,"Universtität [Regensburg] / Fachbereich Geschichte, Gesellschaft, Politik","","",""
29998,Historisches Statsarchiv [Bautzen],"","",""
29999,World Trade Alliance Association,"",XA-GB,London
30005,Hochschule für Welthandel [Wien],"","",""
30006,Max-Planck-Institut für Limnologie [Plön],"","",""
30007,"Dezernat für Stadtplanung und Bauwesen, Kiel","","",""
30009,Landesgewerbeamt Stuttgart,"","",""
30010,Farbenfabrik Wolfen,"","",""
30012,"Der Bauhelfer, Zeitschrift","","",""
30013,"Der Baumeister, Zeitschrift","","",""
30014,"Bauplanung und Bautechnik, Zeitschrift","","",""
30016,Brücke-Verlag Kurt Schmersow,"","",""
30017,Buchvertrieb Marbach,"","",""
30018,Keil-Verlag (zu Scherl),"","",""
30020,Fachverlag Schiele und Schön,"","",""
30021,Rosé-Quartett,"","",""
30022,Great Western Railway,"",XA-GB,""
30024,Buch- und Kunstdruckerei Wilhelm Postberg [Bottrop],"","",""
30026,"Baron Di Paulische Kellerei, Kaltern","",XA-IT,Kaltern
30027,Freistudentenschaft [Bonn],"","",""
30029,"Paris, Sociètè des amis des arts","","",""
30031,Revue Internationale de Philosophie,"","",""
30032,Andreas Schneider & Co KG Briefmarken - Münzen - Auktionen [Essen],"","",""
30034,Polydor International GmbH [Hamburg],"",XA-DE,Hamburg
30035,Common Wealth,"",XA-GB,""
30036,"Frankfurt a. M., Kriegszeugamt","","",""
30038,Gresten [Markt-Gemeinde],"","",""
30039,"Ostpreussen, Staatliche Büchereiberatungsstelle bei der Hauptwohlfahrtsstelle","","",""
30041,Einkaufszentrale für öffentliche Büchereien [Reutlingen],"","",Reutlingen
30042,"Berliner Modespiegel, Redaktion","","",""
30044,Evangelisches Männerwerk  Theatergruppe [Hamburg],"","",Hamburg
30045,"Fikentscher, H.  Buchbinderei [Leipzig]","","",Leipzig
30046,Fikentscher Verlag [Leipzig],"","",Leipzig
30048,Förderungsgemeinschaft der deutschen Kunst,"","",Karlsruhe
30050,Berliner Bibliotheksschule [Berlin] / Schulausschuss,"","",Berlin
30051,Magistrat [Peine],"","",Peine
30052,British Museum [London] / Reading Room,"",XA-GB,London
30054,Action Catholiques,"","",""
30055,Boots Pure Drug Co. [Nottingham],"",XA-GB,Nottingham
30056,Der Jungbuchhändler im neuen Reich [Leipzig],"","",""
30057,"Rotbuch-Verlag [Berlin, West]","","",""
30058,Great Britain / Board of Trade,"",XA-GB,""
30059,United States / Council of National Defense / Advisory Commission,"",XD-US,""
30063,Verlag der Illustrierten Groschenwoche,"","",""
30065,studio der jugend [Hannover],"","",""
30068,Adig Investment,"","",""
30070,Allgemeiner Augsburger,"","",""
30071,Alsace art cité,"","",""
30072,Hofer Anzeiger,"","",""
30075,Audi AG,"","",""
30076,Augustiner-Bräu,"","",""
30079,Deutscher Kulturbund / Stadtleitung [Leipzig],"","",""
30081,Editions J. Duculot [Gembloux],"","",""
30082,Bauknecht,"","",""
30084,Goethe-Institut,"","",""
30085,Kinder Verlag,"","",""
30088,Geophysikalisches Institut,"","",""
30089,Pantheon [Zeitschrift],"","",""
30090,Basler Nationalzeitung,"","",""
30091,"Das Handwerk, Zeitschrift","","",""
30092,"Neue Bauwelt, Zeitschrift","","",""
30093,"Die neue Schule, Zeitschrift","","",""
30094,"Die Neue Stadt, Zeitschrift","","",""
30095,Verlag Dr. Werner Saeng,"","",""
30096,"Plan, Zeitschrift","","",""
30097,Verlag Br. Sachse,"","",""
30098,Verlag Werner Saenger,"","",""
30099,"Schaulade, Zeitschrift","","",""
30101,Balance-Film,"","",""
30102,Heinrich Bauer Verlag,"","",""
30103,Verlagsanstalt Alexander Koch,"","",""
30104,Bayerland-Verlage,"","",""
30106,Bechte Verlage,"","",""
30107,Belser Verlage,"","",""
30110,Blaupunkt Werke,"","",""
30112,Bayerischer Brauerbund,"","",""
30113,Verlag Die Brigg [Augsburg u.a.],"",XA-DE,Augsburg u.a.
30114,Haralchinger Buchverlag,"","",""
30115,Bücherschau München,"","",""
30116,Calligrammes librairie,"","",""
30117,Finkenzeller Büroeinrichtungshaus,"","",""
30119,Filmwoche,"","",""
30120,Filspiegel,"","",""
30122,Neue Münchner Fernsehproduktion,"","",""
30123,Ferenczy Publicity,"","",""
30125,Europa-Filmverleih,"","",""
30126,Eulenspiegel Verlag,"","",""
30127,Essen und Trinken,"","",""
30128,"Erpf, Hans","","",""
30129,Erpf Edition,"","",""
30132,"Sacrorum Rituum Congregatio, Rom","",XA-IT,Rom
30133,Drom,"","",""
30134,Donau-Verlag,"","",""
30136,Disegno 3,"","",""
30138,Dethleffsen Herm. G.,"","",""
30140,Desch Thester-Verlag,"","",""
30141,Dennoch-Verlag,"","",""
30142,Creaccount,"","",""
30144,Coca-Cola,"","",""
30145,Cinema Produktionsgesellschaft,"","",""
30146,Chaos-Musikproduktion,"","",""
30147,Für Sie,"","",""
30151,Institut de Géographie de la Sibérie et de l'extreme Orient,"","",""
30153,The Nation / Zeitschrift [New York],"",XD-US,New York
30154,Universite [Liege] / Faculte de Sciences,"","",""
30155,The National General Export Merchants' Group,"",XA-GB,""
30157,Great Britain / Ministry of National Insurance,"",XA-GB,""
30158,Messers. Dolman and Pearce [London],"",XA-GB,London
30159,Great Britain / Ministry of Home Security,"",XA-GB,""
30162,Gute Hausmusik  Firma [Dresden],"","",Dresden
30163,Amt für Wasserwirtschaft [Dresden],"","",""
30164,Schmidkunz [Verlag],"","",""
30165,Geologisches Institut [Erevan],"","",""
30168,Hausen  Verlag [Saarlouis],"","",Saarlouis
30171,Girardet W Verlag u. Graph. Betrieb,"","",""
30172,Globus Reisebüro,"","",""
30173,Graphikring,"","",""
30174,"Grasmüller, Andreas","","",""
30175,Verlag Wilhelm Drugulin,"","",""
30176,zünftige Haidhauser,"","",""
30178,Georg von Hatzfeld Verlag,"","",""
30179,Hausmeister-Zentrale München,"","",""
30180,Helikon-Verlag,"","",""
30181,Harald Herbrecht Verlag,"","",""
30182,Wilhelm Heyne Velag,"","",""
30183,Theologische Versuche,"","",""
30184,"Rom,Akademie der schönen Künste S.Luca","","",""
30185,Himmer J.P. Verlag,"","",""
30186,Evangelische Verlagsanstalt [Berlin],"","",""
30188,Harry von Hofmann Verlag,"","",""
30190,Heinrich Hugendubel Verlag,"","",""
30191,Jasmin,"","",""
30192,Iatas Verlag,"","",""
30193,Image-Factory,"","",""
30195,Interconta Werbung GmbH,"","",""
30196,Journalisten-Verband Bayern,"","",""
30197,i-team,"","",""
30198,Julliard René Verlag,"","",""
30199,Kaufhof (am Marienplatz),"","",""
30200,Kauka-Produktion,"","",""
30201,Gerhard Kaupp Werbeagentur,"","",""
30202,Kicker (Sportmagazin),"","",""
30203,Münchner Stadtanzeiger,"","",""
30205,Kiepenheuer & Witsch Verlag,"","",""
30206,Kirchenzeitung für das Erzbistum Köln,"","",""
30208,Kosmos Zigarettenfabrik,"","",""
30209,Ludwigsburger Kreiszeitung,"","",""
30210,Kuckuck & Straps Verlag,"","",""
30211,Kürbiskern (Zeitschirf),"","",""
30212,Kultur (Zeitung),"","",""
30213,Korntal-Münchinger Kurier,"","",""
30214,Lektüre Verlag,"","",""
30215,Ludwig W. Verlag,"","",""
30217,M zwei Media,"","",""
30218,Wolfgang März Strickwarenfabrik,"","",""
30219,Mathäser-Bierstadt GmbH,"","",""
30220,Meißner Verlag,"","",""
30221,"Memmel, Hermann","","",""
30222,Kartografiai Vallalat [Budapest],"","",""
30223,HO - Fahrzeuge,"","",""
30224,Kulturgeografisk Institut [Århus],"","",Århus
30227,"Königsberger Sonntagsanzeiger, Redaktion","","",""
30230,Greven Verlag Köln,"","",""
30231,Union Club,"","",""
30233,Links  Zeitschrift,"","",""
30234,Tübingen-Rottenburg [Wähler],"","",""
30235,Straßburg [Gutenberg-Feier],"","",""
30236,"Irland, Paris, Botschaft","","",""
30237,"Thailand, Paris, Botschaft","","",""
30239,Cartographia [Budapest],"",XA-HU,Budapest
30240,"Mexiko, Paris, Botschaft","","",""
30241,K.Gendarmerie-Kompagnie-Kommando in Mittelfranken,"","",""
30242,"Fagus-Werk, Alfeld/Leine","","",""
30243,Konservatorium [St. Petersburg],"","",""
30245,"Kastel(Oberpfalz),Pflegegericht des Johanniterordens","","",""
30246,Great Britain / Ministry of Fuel and Power [London],"",XA-GB,London
30248,Schloß und Parkhotel [Rheinhardsbrunn-Friedrichroda],"","",""
30249,Stadtarchiv [Leipzig],"","",Leipzig
30250,Volkssolidarität [Leipzig],"","",""
30252,Deutsches Kommitee für Fortswirtschaft,"","",""
30253,Institute [Hampstead],"",XA-GB,Hampstead
30255,J.F. Steinkopf [Stuttgart],"","",Stuttgart
30256,Steirisches Volksbildungswerk [Graz],"","",""
30258,Marktgemeindeamt [St. Georgen a.d.Stiefing],"","",""
30266,Russkoe Geograficeskoe Obscestvo,"","",""
30267,"Zeitschrift Bayernland, Redaktion","","",""
30269,Thüringische Landesregierung,"","",""
30275,"Rheinische Friedrich-Wilhelms-Universität, Indologisches Seminar [Bonn]","","",""
30276,Deutsche Ukraine-Zeitung,"","",""
30277,"Heidenau, Schule","","",""
30279,Society for Social Responsibility in Science,"","",""
30280,Königliche Akademie der Wissenschaften,"","",""
30281,Bassermann´sche Buchhandlung,"","",""
30282,Griffin´s Corporation,"","",""
30285,Verkehrsbetriebe der Stadt Leipzig,"","",""
30287,United States / Department of Agriculture [Washington D. C.],"",XD-US,Washington D. C.
30289,Social Security League [London],"",XA-GB,London
30290,Rothamsted Experimental Station [Harpenden],"",XA-GB,Harpenden
30293,"Baumgärtnersche Verlagsbuchhandlung,Leipzig","","",""
30295,The Bronx Free Fellowship,"","",""
30298,International Geographical Union / Canadian National Committee,"","",""
30300,Gerber Scientific Europe S.A.,"","",""
30301,Baden / Landesjägermeister,"",DX,Karlsruhe
30302,Brooks Costume Company,"","",""
30303,Interhotel Esplanade [Mariánské Lázne],"","",""
30307,"Broschek & Co., Verlag","","",""
30309,Büro für Presseauswertung Joachim von Beust,"","",""
30312,Radiotelevisione della Svizzera italiana [Lugano],"",XA-CH,Lugano
30315,Schriftstellerverband der DDR / Revisionskommission,"",DDDE,""
30318,Evangelische Akademie in Hessen und Nassau [Arnoldshain],"",XA-DE,Arnoldshain
30323,Frankfurter Ober-Postamts-Zeitung,"","",""
30325,"Riforma Musicale, La","","",""
30326,Kgl. Generalintendanz in München,"","",""
30332,Rijksuniversiteit Limburg [Maastricht],"",XA-NL,Maastricht
30336,Deutschland [DDR] / Landwirtschaftsrat,"","",""
30341,International Institute for Aerospace Survey and Earth Sciences,"","",""
30342,Giornale del Popolo,"","",""
30343,"Göppingen, Hohenstaufen-Gymnasium","","",""
30344,Zweckverband für Eigenheime,"","",""
30345,"Gute Schriften, Verein","","",""
30346,Bezirksfriedensrat,"","",""
30347,Kuratorium der Gottfried-Keller-Preis-Stiftung,"","",""
30348,"Montagnola, Gemeinde","","",""
30349,Pariser Tageblatt,"","",""
30350,Freetz und Wasmuth Verlag,"","",""
30351,Commission Philhellèniqiue,"","",""
30353,Commission Philhellènique,"","",""
30354,Commission des Subsistances,"","",""
30355,Országos Földügyi ès Térképészeti Hivatal [Budapest],"",XA-HU,Budapest
30358,Moskovskij Gosudarstvennyj Universitet Imeni M. V. Lomonosova,"",XA-SU,""
30360,"Brown, Curtis  (Firma)","","",""
30361,Commission des troupes de terre,"","",""
30363,Junge Pioniere / Zentralbüro,"",XA-DE,""
30366,Pioniere der Freundschaft Jürgen Kuczynski [Teuchern],"",DDDE,Teuchern
30368,"Hygiene-Institut [Halle, Saale]","","",""
30369,Monographie HFs über Ernst Barlach,"","",""
30370,Pionierfreundschaft Freie Welt [Ostrau] / Arbeitsgemeinschaft Literatur,"",DDDE,Ostrau
30371,Zentralinstitut für Jugendforschung [Leipzig],"",DDDE,Leipzig
30372,Jugendhochschule Wilhelm Pieck [Bogensee],"",DDDE,Bogensee
30378,"Quellwasser fürs deutsche Haus, Zeitschrift","","",""
30379,"Extempore, Zeitschrift","","",""
30380,"Las Espanas, Zeitschrift","","",""
30382,Eidgenössisches Zeitgenössisches Departement,"","",""
30383,"Schweizerische Kreditanstlt, Zürich","","",""
30384,Die Aue  Verlag,"","",""
30386,Kommunalpolitischer Informationsbrief  Zeitschrift [Gütersloh],"","",Gütersloh
30388,Kreissparkasse [Ludwigsburg],"","",Ludwigsburg
30389,Kremayr & Scheriau  Verlag [Wien],"","",Wien
30390,Kulturarbeit  Zeitschrift [Köln],"","",Köln
30391,"Kuratorium Deutsches Bühnenschiff ""Pro Arte"" [München]","","",München
30392,"Pommersche Landsmannschaft, Kreisgruppe Ludwigsburg","","",""
30393,Karl Robert Langewiesche  Verlag [Königstein/Taunus],"","",Königstein/Taunus
30399,"Griechenland, Nationalkasse von","","",""
30400,"Griechenland, Bischöfe von","","",""
30408,Universität Rostock / Studententheater,"",DDDE,Rostock
30409,"British Museum, Dept. of Oriental Printed Book & Mss., London","","",""
30410,Kommando d.kgl. Leibgarde,"","",""
30412,Internationaler Kongreß Zürich,"","",""
30413,"Schweiz, ""Freie Jugend""","","",""
30414,Seldwyla-Verlag,"","",""
30415,Arbeitsgericht Schwerin,"","",""
30416,Arbeitsamt Schwerin,"","",""
30417,Südkourier,"","",""
30418,Amtsgericht Schwerin,"","",""
30420,Institut für Leser- und Schrifttumskunde [Leipzig] / Arbeitsausschuß für Buchberichte und Besprechungswesen,"","",Leipzig
30423,Die Lese  Verlag [Stuttgart],"","",Stuttgart
30424,The Library Journal  Zeitschrift [New York],"","",New York
30425,Literarische Gesellschaft [Wanne-Eickel],"","",Wanne-Eickel
30426,The Library Association [London],"","",London
30427,Blühendes Barock [Ludwigsburg],"","",Ludwigsburg
30428,Frauenheim [Ludwigsburg],"","",Ludwigsburg
30429,Postamt [Ludwigsburg],"","",Ludwigsburg
30430,Sozialamt [Ludwigsburg],"","",Ludwigsburg
30431,Stadtverwaltung [Ludwigsburg],"","",Ludwigsburg
30432,Volkshochschule [Lüdenscheid],"","",Lüdenscheid
30433,Rechtsamt [Stuttgart],"","",Stuttgart
30434,MAHAG  Firma [München],"","",München
30435,Telegrammzeitung,"","",""
30438,"Hydra, Kommandat von","","",""
30439,"Württemberg, Landesversammlung","","",""
30440,"Hydra, Gouverneure von","","",""
30441,Taubstummeninstitut [Augsburg],"","",""
30442,Knabenschule [Belzig],"",DDDE,Belzig
30444,Abraham Lincoln Stiftung,"","",""
30446,Atelier für Städtebau und Hochbau,"","",""
30447,Deutsche Zentralstelle zur Förderung der Volks- und Jugendlektüre,"","",""
30448,Deutscher Sparkassen- und Giroverband,"","",""
30449,"Deutsches Verlagshaus Bong u. Co [Berlin, Leipzig, Wien, Stuttgart]","","","Berlin, Leipzig, Wien, Stuttgart"
30451,"Frankenhausen, Kreis-Bücherei","","",""
30452,Abteilung der Baukunst der Akademie der Künste,"","",""
30453,"Pritzwalk, Bürgermeister","","",""
30454,"Kuratorium für den Aufbau Nationaler Gedenkstätten in Buchenwald, Sachsenhausen und Ravensbrück","",DDDE,""
30455,"Stettin, Christliches Hospiz","","",""
30456,"Stettin, Verkehrs-Verein","","",""
30457,Widukind-Verlag,"","",""
30461,Akademischer Gemeinschaftsverlag Salzburg,"","",""
30462,Aktionsgemeinschaft gegen die atomare Aufrüstung der Bundesrepublik,"","",""
30463,"Aligarh, Muslim University, Die Deutsche Gesellschaft","","",""
30464,Allukrainische gesellschaft zur Förderung der kulturellen Verbindung mit dem Auslande,"","",""
30465,Alpenfreund-Verlag,"","",""
30466,Arani-Verlag [Berlin],"",XA-DE,Berlin
30467,Arbeitsgemeinschaft Der Bürger im Staat,"","",""
30468,Arbeitsgemeinschaft für eine erste Fidus-Gesamt-Ausstellung,"","",""
30469,Arbeitsgemeinschaft Süddeutscher Heimatzeitungen,"","",""
30470,"Arensburg, Deutsches Gymnasium, Kuratorium","","",""
30471,Verlag Neue Graphik Wien,"","",""
30472,"Amerika, Anschluß an","","",""
30473,Athenaion Verlag,"","",""
30475,AWA - Anstalt zur Wahrung der Aufführungsrechte auf dem Gebiete der Musik,"","",""
30476,Akademia Wissenschaftliches Korrespondenzbüro,"","",""
30478,"Auskunftsbureau der deutschen Bibliotheken, Berlin","","",""
30479,"Baden, Ministerium der Wirtschaft und Arbeit","","",""
30485,San-Remo-Preis,"","",""
30487,Universität [Saarbrücken],"","",""
30488,Ernst Keil [Verlagsbuchhandlung],"","",""
30489,Grillparzer-Forum Forchtenstein,"","",""
30490,Grillparzer-Verein [Wien],"","",""
30491,"Preußen, Armee","","",""
30492,"Münster, H. F. [Buchhandlung]","","",""
30499,"Pergamon Press [Elmsford, NY]","",XD-US,"Elmsford, NY"
30505,"Böblingen, Volkshochschule Böblingen-Sindelfingen","","",""
30507,"Boitzneburg, Mecklenburg-Schwerinsches Amt","","",""
30509,Bonde Druckerei,"","",""
30511,"Braun, Gustav Universitätsbuchhandlung [Heidelberg]","","",Heidelberg
30512,"Braunschweig, Arbeitsamt","","",""
30513,Brehm Verlag,"","",""
30514,"Bremen, Arbeitsamt","","",""
30515,"Bremen, Volksbüchereien der Freien Hansestadt Bremen","","",""
30516,"Gebrauchsgrafik, Zeitschrift","","",""
30517,Brentanoverlag,"","",""
30518,Direktion der Waldoper Zoppot,"","",""
30519,Buch und Bücherei Zeitschrift,"","",""
30521,"Zeitschrift ""Das Deutsche Drama""","","",""
30522,Deutsche Botschaft Zagreb,"","",""
30523,Deutsche Schallplatten-Gemeinschaft,"","",""
30524,Photo-Porst KG [Nürnberg],"","",""
30526,"Das Portal, Verlag","","",""
30528,"Porza, Landeszentral für Deutschland","","",""
30529,Istituto Italiano Proiezioni Luminose [Mailand],"","",Mailand
30532,Societa degli studi filosofici di Roma [München],"","",""
30533,"Akademie der Wissenschaften, Zentr.Inst. für Geschichte","","",""
30534,Disconto-Gesellschaft [Berlin],"","",""
30536,Universitätskasse [Marburg],"","",""
30537,Deutsche Akademische Auslandsstelle Leipzig e.V.,"","",""
30538,Rupert-Verlag [Leipzig],"","",""
30539,Wissenschaftliches Prüfungsamt für das Lehramt an Höheren Schulen [Leipzig],"","",""
30540,Probleme Economice / Redaktion [Bukarest],"",XA-RO,Bukarest
30541,Europa-Literaturvertrieb GmbH,"","",""
